Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Niederschlag (mm) max,Globalstrahlung (W/m²) max,WindgescIwindigkeit,Windgeschwindigkeit,Ozon 8h-Mittel,
5/18/2013 15:30,5.4,6.3,102.2,21.3,710,0,139,0.7,,,,,,,,,,,,,,,,,,,74
5/18/2013 16:00,5.5,7.2,101.3,21.6,640,0,133,0.9,,,,,,,,,,,,,,,,,,,79
5/18/2013 16:30,2.4,0.2,106.3,21.5,565,0,84,2,,,,,,,,,,,,,,,,,,,83
5/18/2013 17:00,2.3,0,105.9,21.3,488,0,79,2.4,,,,,,,,,,,,,,,,,,,87
5/18/2013 17:30,2.4,0,106.2,21.5,406,0,84,1.6,,,,,,,,,,,,,,,,,,,90
5/18/2013 18:00,2.5,0.9,108.8,21.4,324,0,98,1.7,,,,,,,,,,,,,,,,,,,92
5/18/2013 18:30,2.9,3,108.1,21.6,240,0,103,1.2,,,,,,,,,,,,,,,,,,,95
5/18/2013 19:00,3,2.1,106.8,21.4,158,0,64,1,,,,,,,,,,,,,,,,,,,97
5/18/2013 19:30,2.5,0.4,104.5,20.6,77,0,51,1.3,,,,,,,,,,,,,,,,,,,99
5/18/2013 20:00,2.3,0.6,104.7,19.9,17,0,62,2.2,,,,,,,,,,,,,,,,,,,100
5/18/2013 20:30,2.2,0.5,103.9,19.4,0,0,71,1.7,,,,,,,,,,,,,,,,,,,101
5/18/2013 21:00,2.6,4.5,97.4,18.7,0,0,88,1,,,,,,,,,,,,,,,,,,,102
5/18/2013 21:30,2.2,0.7,101.3,18.6,0,0,78,3.4,,,,,,,,,,,,,,,,,,,102
5/18/2013 22:00,2.2,0.4,100.9,18.5,0,0,77,4.4,,,,,,,,,,,,,,,,,,,103
5/18/2013 22:30,2.2,0.7,100.2,18.4,0,0,74,4.9,,,,,,,,,,,,,,,,,,,103
5/18/2013 23:00,2.2,0.5,99.7,18.3,0,0,76,4.8,,,,,,,,,,,,,,,,,,,104
5/18/2013 23:30,2.2,0.8,97.1,18,0,0,75,4.8,,,,,,,,,,,,,,,,,,,103
5/19/2013 0:00,2.2,0.5,97.8,18,0,0,75,4.8,,,,,,,,,,,,,,,,,,,103
5/19/2013 0:30,2.1,0.4,97.2,17.9,0,0,74,5.8,,,,,,,,,,,,,,,,,,,103
5/19/2013 1:00,2.1,0.8,95.5,17.8,0,0,80,4.6,,,,,,,,,,,,,,,,,,,102
5/19/2013 1:30,2.3,0.3,,17.7,0,0,80,4.6,,,,,,,,,,,,,,,,,,,102
5/19/2013 2:00,2.2,0.6,94.1,17.6,0,0,77,4.5,,,,,,,,,,,,,,,,,,,101
5/19/2013 2:30,2.3,0.1,95.8,17.6,0,0,77,3.4,,,,,,,,,,,,,,,,,,,100
5/19/2013 3:00,2.5,1.8,92.9,17.4,0,0,70,1.4,,,,,,,,,,,,,,,,,,,99
5/19/2013 3:30,2.7,4.3,83,16.3,0,0,134,1.2,,,,,,,,,,,,,,,,,,,97
5/19/2013 4:00,2.1,2,82.4,15.6,0,0,133,1,,,,,,,,,,,,,,,,,,,96
5/19/2013 4:30,2.7,20.4,38.2,13,0,0,175,1,,,,,,,,,,,,,,,,,,,92
5/19/2013 5:00,3.6,23.6,28,11.8,14,0,180,0.5,,,,,,,,,,,,,,,,,,,87
5/19/2013 5:30,4.9,25.7,25.6,11.6,35,0,199,0.3,,,,,,,,,,,,,,,,,,,82
5/19/2013 6:00,6,21.6,27.1,12,91,0,114,0.2,,,,,,,,,,,,,,,,,,,77
5/19/2013 6:30,10.9,24.4,27.8,12.6,173,0,220,0.4,,,,,,,,,,,,,,,,,,,72
5/19/2013 7:00,10.9,23,29.3,12.6,255,0,193,0.6,,,,,,,,,,,,,,,,,,,67
5/19/2013 7:30,11.6,20.2,33.8,13.6,355,0,150,0.5,,,,,,,,,,,,,,,,,,,63
5/19/2013 8:00,14.1,24,35.7,13.7,264,0,318,0.6,,,,,,,,,,,,,,,,,,,59
5/19/2013 8:30,17.8,26.7,39.8,13.6,390,0,281,1.1,,,,,,,,,,,,,,,,,,,55
5/19/2013 9:00,16.5,23.1,42.9,14.7,587,0,247,1.1,,,,,,,,,,,,,,,,,,,52
5/19/2013 9:30,13.9,20.1,47.8,15.6,574,0,253,1.3,,,,,,,,,,,,,,,,,,,52
5/19/2013 10:00,12.8,14.8,58.9,15.9,497,0,270,1.4,,,,,,,,,,,,,,,,,,,49
5/19/2013 10:30,7.3,9.6,63.7,16.4,372,0,224,0.9,,,,,,,,,,,,,,,,,,,47
5/19/2013 11:00,10.4,11.3,65.7,16,192,0,207,1.6,,,,,,,,,,,,,,,,,,,46
5/19/2013 11:30,5.8,6.9,73.6,15.6,186,0,206,1.9,,,,,,,,,,,,,,,,,,,45
5/19/2013 12:00,10.6,8.3,76.3,15,147,0,213,2.1,,,,,,,,,,,,,,,,,,,45
5/19/2013 12:30,9.7,9.2,74,14.6,129,0,215,1.7,,,,,,,,,,,,,,,,,,,47
5/19/2013 13:00,7.9,8.7,75.8,14.3,115,0,212,2,,,,,,,,,,,,,,,,,,,50
5/19/2013 13:30,6.3,9,73.7,14,97,0,208,1.8,,,,,,,,,,,,,,,,,,,53
5/19/2013 14:00,8.2,8.3,79.7,13.6,83,0,212,1.9,,,,,,,,,,,,,,,,,,,56
5/19/2013 14:30,12,17.4,73.3,13.6,49,0,211,1.1,,,,,,,,,,,,,,,,,,,59
5/19/2013 15:00,7.6,12.4,74.8,13.6,36,0,210,1.1,,,,,,,,,,,,,,,,,,,62
5/19/2013 15:30,7.4,15,73.1,13.2,23,0,205,1.2,,,,,,,,,,,,,,,,,,,64
5/19/2013 16:00,6.3,16.8,68.1,12,30,0.94,178,1.5,,,,,,,,,,,,,,,,,,,66
5/19/2013 16:30,5.2,13.8,67.3,11.3,46,1.38,173,1.4,,,,,,,,,,,,,,,,,,,68
5/19/2013 17:00,6.9,16.3,61.3,11.2,29,1.12,174,1.1,,,,,,,,,,,,,,,,,,,69
5/19/2013 17:30,5.2,16,58.6,11.1,17,1.54,168,1.2,,,,,,,,,,,,,,,,,,,70
5/19/2013 18:00,6.5,16.2,59.7,11,9,1.84,187,0.6,,,,,,,,,,,,,,,,,,,70
5/19/2013 18:30,4.9,14.3,59.8,11,8,0.88,267,0.3,,,,,,,,,,,,,,,,,,,70
5/19/2013 19:00,5.6,17.7,56.2,11,10,0.53,193,0.6,,,,,,,,,,,,,,,,,,,69
5/19/2013 19:30,6.6,19.8,50.4,11,7,0.33,185,0.8,,,,,,,,,,,,,,,,,,,68
5/19/2013 20:00,5.8,20.2,50,11,4,0.14,194,0.6,,,,,,,,,,,,,,,,,,,66
5/19/2013 20:30,3.7,18.7,49.7,10.9,0,0.43,177,0.8,,,,,,,,,,,,,,,,,,,64
5/19/2013 21:00,4.6,16.9,49.9,10.8,0,0.21,187,0.7,,,,,,,,,,,,,,,,,,,63
5/19/2013 21:30,4.8,16.1,46.9,10.9,0,0.01,199,0.5,,,,,,,,,,,,,,,,,,,61
5/19/2013 22:00,4.3,17.5,45.7,10.9,0,0.01,206,0.6,,,,,,,,,,,,,,,,,,,59
5/19/2013 22:30,4.1,19.2,41.1,10.9,0,0,191,0.5,,,,,,,,,,,,,,,,,,,57
5/19/2013 23:00,4.1,18.1,40.1,10.9,0,0.02,193,0.5,,,,,,,,,,,,,,,,,,,55
5/19/2013 23:30,3.3,15.9,43.9,11,0,0.01,203,0.5,,,,,,,,,,,,,,,,,,,53
5/20/2013 0:00,2.2,12.7,41.8,10.9,0,0.01,161,0.7,,,,,,,,,,,,,,,,,,,51
5/20/2013 0:30,2.3,8.6,43.9,10.8,0,0,144,0.6,,,,,,,,,,,,,,,,,,,50
5/20/2013 1:00,2.4,8.6,42.8,10.9,0,0,159,1.2,,,,,,,,,,,,,,,,,,,49
5/20/2013 1:30,2.3,5.6,45.8,10.8,0,0.03,166,1.2,,,,,,,,,,,,,,,,,,,48
5/20/2013 2:00,2.2,4.5,52.6,10.7,0,0.14,156,1.1,,,,,,,,,,,,,,,,,,,48
5/20/2013 2:30,2.1,4.4,,10.5,0,0.05,159,1.3,,,,,,,,,,,,,,,,,,,47
5/20/2013 3:00,2.5,3.1,54.6,10.5,0,0,167,1.2,,,,,,,,,,,,,,,,,,,47
5/20/2013 3:30,2.3,2.1,52,10.5,0,0.6,168,1,,,,,,,,,,,,,,,,,,,47
5/20/2013 4:00,2.8,3.9,51,10.4,0,0.57,185,1,,,,,,,,,,,,,,,,,,,47
5/20/2013 4:30,2.3,4.7,47.1,10.4,0,0.05,163,1.4,,,,,,,,,,,,,,,,,,,47
5/20/2013 5:00,2.5,5.8,45,10.3,7,0.01,165,1.3,,,,,,,,,,,,,,,,,,,46
5/20/2013 5:30,2.5,5.8,44.3,10.4,23,0,169,1.1,,,,,,,,,,,,,,,,,,,46
5/20/2013 6:00,2.9,7.5,42.8,10.5,29,0.01,174,1.2,,,,,,,,,,,,,,,,,,,46
5/20/2013 6:30,3.7,6.7,42.3,10.6,67,0.05,162,1,,,,,,,,,,,,,,,,,,,46
5/20/2013 7:00,3,5.6,44.5,10.7,76,0.05,167,1.1,,,,,,,,,,,,,,,,,,,46
5/20/2013 7:30,3.3,5,47.7,10.7,87,0.19,171,1.3,,,,,,,,,,,,,,,,,,,47
5/20/2013 8:00,4.3,6.4,49.9,11.1,196,0.14,176,1.3,,,,,,,,,,,,,,,,,,,47
5/20/2013 8:30,5.1,5.5,55.1,11.6,182,0.23,199,1.4,,,,,,,,,,,,,,,,,,,48
5/20/2013 9:00,8.2,7.5,54.5,11.7,188,0.19,196,1.4,,,,,,,,,,,,,,,,,,,49
5/20/2013 9:30,5.2,4.7,58.5,11.8,218,0,211,1.7,,,,,,,,,,,,,,,,,,,49
5/20/2013 10:00,7,4.9,61.6,12.3,284,0,219,1.6,,,,,,,,,,,,,,,,,,,50
5/20/2013 10:30,7.6,6.2,63.7,12.9,387,0,210,2,,,,,,,,,,,,,,,,,,,51
5/20/2013 11:00,6.6,5.4,65.9,13.3,401,0,207,1.6,,,,,,,,,,,,,,,,,,,52
5/20/2013 11:30,6.9,7.4,66.7,13.5,289,0,209,1.5,,,,,,,,,,,,,,,,,,,53
5/20/2013 12:00,8.4,6.5,69.1,13.4,247,0,215,1.9,,,,,,,,,,,,,,,,,,,54
5/20/2013 12:30,6.5,7.4,67.5,13.3,158,0,213,1.7,,,,,,,,,,,,,,,,,,,55
5/20/2013 13:00,10.2,10.4,64.4,13.4,207,0,233,1.5,,,,,,,,,,,,,,,,,,,56
5/20/2013 13:30,8.4,9.8,66,13.7,240,0,212,1.5,,,,,,,,,,,,,,,,,,,58
5/20/2013 14:00,7.6,7.1,70,13.5,244,0,204,2.1,,,,,,,,,,,,,,,,,,,59
5/20/2013 14:30,6.9,5.4,71.1,13.8,425,0,208,2.5,,,,,,,,,,,,,,,,,,,61
5/20/2013 15:00,7,4.9,70.4,13.2,206,0,213,2.6,,,,,,,,,,,,,,,,,,,63
5/20/2013 15:30,6.4,4.9,70.5,13,177,0,205,2.1,,,,,,,,,,,,,,,,,,,64
5/20/2013 16:00,9,10.9,63.7,13.1,114,0,209,1.4,,,,,,,,,,,,,,,,,,,65
5/20/2013 16:30,9.1,9.4,65.3,12.8,57,0,216,2.1,,,,,,,,,,,,,,,,,,,66
5/20/2013 17:00,9.7,11.3,60.5,13.1,243,0,193,1.2,,,,,,,,,,,,,,,,,,,66
5/20/2013 17:30,9.8,14,56.4,12.8,38,0,204,1.2,,,,,,,,,,,,,,,,,,,66
5/20/2013 18:00,7,9.2,61.9,12.7,70,0,208,1.5,,,,,,,,,,,,,,,,,,,66
5/20/2013 18:30,6.4,9.1,63.2,12.8,90,0,201,1.2,,,,,,,,,,,,,,,,,,,66
5/20/2013 19:00,5.3,7.6,64.4,12.5,25,0,214,1.6,,,,,,,,,,,,,,,,,,,66
5/20/2013 19:30,6.1,6,66.7,12.3,43,0,217,1.6,,,,,,,,,,,,,,,,,,,66
5/20/2013 20:00,4.3,5.3,65.3,12,21,0,220,1.5,,,,,,,,,,,,,,,,,,,65
5/20/2013 20:30,5.6,8.4,62.9,11.7,0,0,210,1,,,,,,,,,,,,,,,,,,,65
5/20/2013 21:00,7.3,16.5,55.2,11.6,0,0,211,0.8,,,,,,,,,,,,,,,,,,,65
5/20/2013 21:30,5,13.6,57.1,11.5,0,0.01,207,0.6,,,,,,,,,,,,,,,,,,,64
5/20/2013 22:00,3.2,15.5,52.7,11.2,0,0.03,167,0.9,,,,,,,,,,,,,,,,,,,63
5/20/2013 22:30,2.6,10.6,59.1,10.9,0,0.08,161,1.2,,,,,,,,,,,,,,,,,,,62
5/20/2013 23:00,2.3,8.6,60.4,10.6,0,0.04,147,1.3,,,,,,,,,,,,,,,,,,,62
5/20/2013 23:30,2.1,6.7,63.3,10.4,0,0.08,149,1.5,,,,,,,,,,,,,,,,,,,61
5/21/2013 0:00,2.2,6.3,62.2,10.3,0,0.23,148,1.4,,,,,,,,,,,,,,,,,,,61
5/21/2013 0:30,2.1,4.5,62.9,10.1,0,0.34,154,1.5,,,,,,,,,,,,,,,,,,,61
5/21/2013 1:00,2,1.5,64.8,9.9,0,0.22,147,1.2,,,,,,,,,,,,,,,,,,,61
5/21/2013 1:30,2.2,2.3,57.5,9.9,0,0.28,133,1,,,,,,,,,,,,,,,,,,,61
5/21/2013 2:00,2,1.9,55.4,9.8,0,0.14,127,0.9,,,,,,,,,,,,,,,,,,,61
5/21/2013 2:30,2.2,1.8,59.5,9.9,0,0.21,142,1,,,,,,,,,,,,,,,,,,,61
5/21/2013 3:00,2,3.1,59.9,10,0,0.08,153,1,,,,,,,,,,,,,,,,,,,60
5/21/2013 3:30,2.2,4.7,,10.1,0,0,150,1.1,,,,,,,,,,,,,,,,,,,60
5/21/2013 4:00,2.2,4.1,58.3,10.2,0,0,156,1,,,,,,,,,,,,,,,,,,,59
5/21/2013 4:30,,,57.2,10.2,0,0.08,157,1.1,,,,,,,,,,,,,,,,,,,59
5/21/2013 5:00,2.8,10.7,48.7,10.3,4,0,150,0.8,,,,,,,,,,,,,,,,,,,59
5/21/2013 5:30,3.1,14.8,45,10.3,7,0,159,1.1,,,,,,,,,,,,,,,,,,,58
5/21/2013 6:00,7.6,22.1,40.3,10.5,21,0,159,1.2,,,,,,,,,,,,,,,,,,,57
5/21/2013 6:30,21,27.8,37.7,10.7,54,0,158,1.4,,,,,,,,,,,,,,,,,,,56
5/21/2013 7:00,24.2,37.4,33.6,10.9,101,0,159,1.5,,,,,,,,,,,,,,,,,,,54
5/21/2013 7:30,22.7,39.9,36,11.2,143,0,162,1.4,,,,,,,,,,,,,,,,,,,52
5/21/2013 8:00,25.1,39.9,37.7,11.5,235,0,164,1.6,,,,,,,,,,,,,,,,,,,50
5/21/2013 8:30,37.8,43.2,36.2,11.9,278,0,175,1.2,,,,,,,,,,,,,,,,,,,49
5/21/2013 9:00,35.1,40.7,40.1,12.4,303,0,185,1.2,,,,,,,,,,,,,,,,,,,47
5/21/2013 9:30,46,42.8,43,12.8,365,0,190,1.5,,,,,,,,,,,,,,,,,,,46
5/21/2013 10:00,31.4,32.6,48.8,12.7,327,0,208,1.6,,,,,,,,,,,,,,,,,,,45
5/21/2013 10:30,57.4,41.2,45.5,13.2,508,0,203,1.6,,,,,,,,,,,,,,,,,,,45
5/21/2013 11:00,,,,13.6,,,201,1.5,,,,,,,,,,,,,,,,,,,43
5/21/2013 11:30,,,,14,,,209,1.3,,,,,,,,,,,,,,,,,,,43
5/21/2013 12:00,,,,14.3,,,213,1.3,,,,,,,,,,,,,,,,,,,42
5/21/2013 12:30,190.8,62.2,35.8,14,236,0,234,1.6,,,,,,,,,,,,,,,,,,,41
5/21/2013 13:00,205.6,59.2,36.6,14.3,374,0,209,1.3,,,,,,,,,,,,,,,,,,,40
5/21/2013 13:30,106.6,56.1,40.3,14.7,387,0,210,1.3,,,,,,,,,,,,,,,,,,,39
5/21/2013 14:00,43.1,34.5,50.8,15.6,682,0,218,1.2,,,,,,,,,,,,,,,,,,,40
5/21/2013 14:30,82.5,40.5,50.4,16.1,848,0,228,1.4,,,,,,,,,,,,,,,,,,,41
5/21/2013 15:00,89.6,46.4,46.7,15.6,356,0,240,1.9,,,,,,,,,,,,,,,,,,,42
5/21/2013 15:30,60.6,44.6,46.1,15.8,440,0,205,1.4,,,,,,,,,,,,,,,,,,,43
5/21/2013 16:00,67.4,50.5,42.1,15.8,328,0,199,1.4,,,,,,,,,,,,,,,,,,,43
5/21/2013 16:30,26.6,28.1,56.6,16,441,0,218,1.6,,,,,,,,,,,,,,,,,,,45
5/21/2013 17:00,17.9,19.5,62.7,15.4,308,0,225,1.9,,,,,,,,,,,,,,,,,,,47
5/21/2013 17:30,14.4,17.6,62,15.4,258,0,208,1.6,,,,,,,,,,,,,,,,,,,48
5/21/2013 18:00,9.3,15.2,64.1,15,113,0,216,1.6,,,,,,,,,,,,,,,,,,,49
5/21/2013 18:30,10.3,17,59.6,14.7,84,0,220,1.4,,,,,,,,,,,,,,,,,,,50
5/21/2013 19:00,10.2,17.2,57.5,14.6,66,0,216,1.1,,,,,,,,,,,,,,,,,,,51
5/21/2013 19:30,6.8,22.6,49.9,14.2,16,0,178,0.9,,,,,,,,,,,,,,,,,,,51
5/21/2013 20:00,8.2,21.1,50.5,13.9,8,0,200,0.9,,,,,,,,,,,,,,,,,,,51
5/21/2013 20:30,5.1,19.2,50.1,13.5,0,0,176,0.8,,,,,,,,,,,,,,,,,,,52
5/21/2013 21:00,3.3,14,53.4,13.2,0,0,164,1.1,,,,,,,,,,,,,,,,,,,53
5/21/2013 21:30,3.5,12.7,52.3,13,0,0,160,0.9,,,,,,,,,,,,,,,,,,,53
5/21/2013 22:00,4.4,16,49.3,12.9,0,0,162,0.8,,,,,,,,,,,,,,,,,,,53
5/21/2013 22:30,3.3,17.4,45.1,12.8,0,0,167,0.8,,,,,,,,,,,,,,,,,,,53
5/21/2013 23:00,2.4,16.6,42.1,12.7,0,0,156,1.1,,,,,,,,,,,,,,,,,,,53
5/21/2013 23:30,2.4,14.3,41,12.3,0,0,157,1.3,,,,,,,,,,,,,,,,,,,52
5/22/2013 0:00,2.5,14.1,38.6,12.2,0,0,160,1.1,,,,,,,,,,,,,,,,,,,52
5/22/2013 0:30,2.3,12.8,38,12.2,0,0,162,0.7,,,,,,,,,,,,,,,,,,,51
5/22/2013 1:00,2.6,9.3,38.3,12,0,0.1,175,0.7,,,,,,,,,,,,,,,,,,,49
5/22/2013 1:30,2.4,6.6,38.2,11.8,0,0.23,175,0.6,,,,,,,,,,,,,,,,,,,48
5/22/2013 2:00,3.4,10.9,33.5,11.7,0,0.19,195,0.4,,,,,,,,,,,,,,,,,,,46
5/22/2013 2:30,2.9,10,33.1,11.6,0,0.09,200,0.7,,,,,,,,,,,,,,,,,,,44
5/22/2013 3:00,2.5,7.4,34.2,11.6,0,0.38,204,0.8,,,,,,,,,,,,,,,,,,,43
5/22/2013 3:30,2.4,6.9,33.8,11.6,0,0.43,214,0.8,,,,,,,,,,,,,,,,,,,42
5/22/2013 4:00,4,9.7,29.5,11.6,0,0.89,254,1,,,,,,,,,,,,,,,,,,,41
5/22/2013 4:30,4.7,17.6,,11.2,0,1.48,281,2.4,,,,,,,,,,,,,,,,,,,40
5/22/2013 5:00,5.4,18,22.1,10.6,2,1.59,316,1.7,,,,,,,,,,,,,,,,,,,38
5/22/2013 5:30,7.8,20.6,21.3,10.3,4,0.75,316,1.6,,,,,,,,,,,,,,,,,,,36
5/22/2013 6:00,34.4,30.9,15.2,10.3,13,0.22,298,2,,,,,,,,,,,,,,,,,,,34
5/22/2013 6:30,17.3,27.4,24,10.2,24,0.05,304,2.8,,,,,,,,,,,,,,,,,,,32
5/22/2013 7:00,16.5,22.2,37.7,10,82,0.11,311,2.4,,,,,,,,,,,,,,,,,,,32
5/22/2013 7:30,24.6,27.2,35.7,10,99,0.23,315,2,,,,,,,,,,,,,,,,,,,32
5/22/2013 8:00,40,33,30.8,10.3,92,0.16,299,2.1,,,,,,,,,,,,,,,,,,,31
5/22/2013 8:30,30.5,27,40.2,10.1,77,0.05,304,2.8,,,,,,,,,,,,,,,,,,,31
5/22/2013 9:00,36,34.3,35.8,10,71,0.06,288,2.4,,,,,,,,,,,,,,,,,,,31
5/22/2013 9:30,54.3,45.3,29,10.2,107,0,299,1.7,,,,,,,,,,,,,,,,,,,30
5/22/2013 10:00,28.7,29.2,45.3,10.5,115,0,306,2.7,,,,,,,,,,,,,,,,,,,31
5/22/2013 10:30,19.5,22.1,52.3,10.5,97,0,309,2.5,,,,,,,,,,,,,,,,,,,32
5/22/2013 11:00,15.9,22.7,52.1,10.8,104,0,309,2.4,,,,,,,,,,,,,,,,,,,34
5/22/2013 11:30,22.8,26.4,47.4,10.8,65,0,320,1.9,,,,,,,,,,,,,,,,,,,35
5/22/2013 12:00,39.9,34.6,42.1,10.9,66,0,318,1.7,,,,,,,,,,,,,,,,,,,35
5/22/2013 12:30,17.4,20.1,52.7,10.8,83,0,325,2.8,,,,,,,,,,,,,,,,,,,36
5/22/2013 13:00,21.5,20.6,51.3,10.5,139,0,317,2.4,,,,,,,,,,,,,,,,,,,38
5/22/2013 13:30,12.2,11.8,68.7,11.1,335,0,319,3.3,,,,,,,,,,,,,,,,,,,41
5/22/2013 14:00,10.3,8.4,77.2,11.7,581,0,313,3.8,,,,,,,,,,,,,,,,,,,45
5/22/2013 14:30,8.7,6.8,80.2,11.8,645,0,317,4.4,,,,,,,,,,,,,,,,,,,49
5/22/2013 15:00,13.8,13.6,70.7,11.1,237,0,316,3,,,,,,,,,,,,,,,,,,,51
5/22/2013 15:30,18.4,17.4,64.6,10.8,135,0,307,3.3,,,,,,,,,,,,,,,,,,,53
5/22/2013 16:00,22.8,22.6,58.9,10.8,89,0,313,2.8,,,,,,,,,,,,,,,,,,,54
5/22/2013 16:30,20.2,22.9,56.8,10.7,89,0,311,2.5,,,,,,,,,,,,,,,,,,,55
5/22/2013 17:00,15.6,20.5,58,10.5,48,0,308,3.2,,,,,,,,,,,,,,,,,,,57
5/22/2013 17:30,15,21.9,57.1,10.3,68,0,303,2.7,,,,,,,,,,,,,,,,,,,58
5/22/2013 18:00,17.1,30.4,51.6,10.5,73,0,308,2,,,,,,,,,,,,,,,,,,,59
5/22/2013 18:30,14.3,26.6,55.7,10.5,31,0,302,2.5,,,,,,,,,,,,,,,,,,,59
5/22/2013 19:00,10.6,26.1,52.9,10.2,17,0,308,2.1,,,,,,,,,,,,,,,,,,,59
5/22/2013 19:30,10.1,25.9,52.1,10.2,9,0,315,1.8,,,,,,,,,,,,,,,,,,,59
5/22/2013 20:00,9.1,23.3,51.4,10.1,6,0,321,1.2,,,,,,,,,,,,,,,,,,,60
5/22/2013 20:30,11.9,28.1,44.2,10,0,0,320,0.4,,,,,,,,,,,,,,,,,,,59
5/22/2013 21:00,3.7,24.4,40,9.9,0,0,9,0.2,,,,,,,,,,,,,,,,,,,59
5/22/2013 21:30,5.3,25.5,41.2,9.9,0,0,320,0.8,,,,,,,,,,,,,,,,,,,57
5/22/2013 22:00,6.7,24.7,40.7,9.9,0,0,316,0.7,,,,,,,,,,,,,,,,,,,55
5/22/2013 22:30,5.5,24.1,39,9.9,0,0,295,0.4,,,,,,,,,,,,,,,,,,,52
5/22/2013 23:00,11.2,30.3,35.7,9.8,0,0,277,0.8,,,,,,,,,,,,,,,,,,,50
5/22/2013 23:30,5.7,24.4,38.4,9.8,0,0,277,0.8,,,,,,,,,,,,,,,,,,,48
5/23/2013 0:00,7.2,22.6,39.5,9.7,0,0,239,0.6,,,,,,,,,,,,,,,,,,,47
5/23/2013 0:30,3.4,15.2,41.1,9.3,0,0,237,0.6,,,,,,,,,,,,,,,,,,,46
5/23/2013 1:00,4.3,19.4,34.6,9.4,0,0,284,0.2,,,,,,,,,,,,,,,,,,,45
5/23/2013 1:30,2.3,16,,9,0,0,121,0.4,,,,,,,,,,,,,,,,,,,44
5/23/2013 2:00,2.4,16.4,35.6,8.8,0,0,167,0.5,,,,,,,,,,,,,,,,,,,43
5/23/2013 2:30,2.3,11.8,31.7,8.3,0,0,43,0.4,,,,,,,,,,,,,,,,,,,41
5/23/2013 3:00,2.8,10.1,26.9,8.1,0,0,90,0.4,,,,,,,,,,,,,,,,,,,39
5/23/2013 3:30,2.7,12.5,32.1,8.2,0,0,163,0.6,,,,,,,,,,,,,,,,,,,38
5/23/2013 4:00,2.5,15.5,30.1,8.2,0,0,162,0.9,,,,,,,,,,,,,,,,,,,37
5/23/2013 4:30,2.5,16.3,25.9,7.9,0,0,154,0.8,,,,,,,,,,,,,,,,,,,36
5/23/2013 5:00,2.9,17.7,23.6,7.7,11,0,139,0.8,,,,,,,,,,,,,,,,,,,34
5/23/2013 5:30,4.4,22,19,7.7,33,0,130,1.1,,,,,,,,,,,,,,,,,,,33
5/23/2013 6:00,8.3,28.5,15,8.2,42,0,152,1.1,,,,,,,,,,,,,,,,,,,31
5/23/2013 6:30,35.3,34.1,12.2,8.3,45,0,158,1.2,,,,,,,,,,,,,,,,,,,29
5/23/2013 7:00,84.8,49.6,8.8,8.5,75,0,153,1,,,,,,,,,,,,,,,,,,,28
5/23/2013 7:30,46.6,40.9,10.6,9,103,0,154,1.4,,,,,,,,,,,,,,,,,,,26
5/23/2013 8:00,64.9,46.1,9.9,9.4,156,0,166,1.3,,,,,,,,,,,,,,,,,,,24
5/23/2013 8:30,58,40.3,21.4,10.1,324,0,175,1.4,,,,,,,,,,,,,,,,,,,22
5/23/2013 9:00,125.2,63.3,19.3,10.5,160,0,189,1.1,,,,,,,,,,,,,,,,,,,21
5/23/2013 9:30,81.3,54.5,22.2,10.6,139,0,208,1.3,,,,,,,,,,,,,,,,,,,22
5/23/2013 10:00,85.6,53.1,23,10.7,107,0,201,1,,,,,,,,,,,,,,,,,,,21
5/23/2013 10:30,38.7,41.3,27,10.6,138,0,180,1,,,,,,,,,,,,,,,,,,,20
5/23/2013 11:00,31.1,41.1,28,10.7,119,0,171,1,,,,,,,,,,,,,,,,,,,21
5/23/2013 11:30,20.5,34,34.1,10.7,131,0,165,1.1,,,,,,,,,,,,,,,,,,,21
5/23/2013 12:00,46.8,43.4,33.1,11.3,258,0,178,0.9,,,,,,,,,,,,,,,,,,,21
5/23/2013 12:30,46,46.5,31.2,11.6,158,0,172,1.2,,,,,,,,,,,,,,,,,,,21
5/23/2013 13:00,41.2,52.7,28.7,11.1,65,0.2,198,1,,,,,,,,,,,,,,,,,,,21
5/23/2013 13:30,44.1,43,38.9,9.4,57,1.5,257,2.5,,,,,,,,,,,,,,,,,,,23
5/23/2013 14:00,39.7,37.1,44.3,7.9,107,0.96,271,2.1,,,,,,,,,,,,,,,,,,,25
5/23/2013 14:30,64,48.4,44.8,7.8,98,0.41,284,1.6,,,,,,,,,,,,,,,,,,,27
5/23/2013 15:00,59.3,44.6,46.8,7.8,186,0.5,267,1.9,,,,,,,,,,,,,,,,,,,29
5/23/2013 15:30,44.7,41.4,45.6,7.9,91,0.08,303,1.4,,,,,,,,,,,,,,,,,,,31
5/23/2013 16:00,18.7,24.1,51.4,7.6,118,0,8,0.8,,,,,,,,,,,,,,,,,,,34
5/23/2013 16:30,29.3,26.5,54.1,7.9,104,0.04,332,0.7,,,,,,,,,,,,,,,,,,,36
