Datum ,NO (µg/m³),NO2 (µg/m³),Ozon (µg/m³),Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Windrichtung (°),Windgeschwindigkeit (m/s),Taupunkt (°C),,NO (µg/m³),NO Max,NO2 (µg/m³),NO2 Max,Ozon (µg/m³),Ozon Max,Temperatur (°C),Globalstrahlung (W/m²),Niederschlag (mm),Temperatur (°C),Temperatur (°C),Ozon 8h-Mittel,
7/7/2010 12:30,10,16.9,46.19,18.31,280,0,205,1.81,12.29,,,,,,,,,,,,,,26
7/7/2010 13:00,7,15.45,52.76,19.04,312,0,199,1.88,10.96,,,,,,,,,,,,,,28
7/7/2010 13:30,7,15.29,54.5,19.18,310,0,214,2.53,10.75,,,,,,,,,,,,,,30
7/7/2010 14:00,8,13.2,56.97,19.25,272,0,243,3.83,9.94,,,,,,,,,,,,,,33
7/7/2010 14:30,22,19.14,53.44,17.66,213,0,258,2.66,8.9,,,,,,,,,,,,,,35
7/7/2010 15:00,13,19.68,52.86,18.11,313,0,252,2.45,8.54,,,,,,,,,,,,,,37
7/7/2010 15:30,15,19.34,54.26,19.07,343,0,245,1.97,8.42,,,,,,,,,,,,,,40
7/7/2010 16:00,10,16.34,58.83,19.71,207,0,246,2.66,8.27,,,,,,,,,,,,,,43
7/7/2010 16:30,9,12.68,63.9,20.14,323,0,228,2.83,8.35,,,,,,,,,,,,,,46
7/7/2010 17:00,10,14.75,62.33,20.07,149,0,249,3,8.38,,,,,,,,,,,,,,49
7/7/2010 17:30,12,25.67,56.04,20.09,109,0,268,2.43,8.63,,,,,,,,,,,,,,51
7/7/2010 18:00,5,18.78,56.56,18.28,72,0.06,228,1.57,10.52,,,,,,,,,,,,,,52
7/7/2010 18:30,6,22.96,42.44,17.57,59,0,149,0.8,11.64,,,,,,,,,,,,,,53
7/7/2010 19:00,2,21.81,41.17,17.22,45,0,115,0.96,11.85,,,,,,,,,,,,,,52
7/7/2010 19:30,3,23.82,31.91,17.06,50,0,82,0.64,11.92,,,,,,,,,,,,,,51
7/7/2010 20:00,2,24.13,27.22,17.37,33,0,111,0.81,12.29,,,,,,,,,,,,,,51
7/7/2010 20:30,1,20.92,27.34,16.66,11,0,123,0.78,12.33,,,,,,,,,,,,,,50
7/7/2010 21:00,1,21.55,24.13,15.98,0,0,149,0.85,11.91,,,,,,,,,,,,,,48
7/7/2010 21:30,1,16.64,34.01,15.82,0,0,150,1.12,10.51,,,,,,,,,,,,,,46
7/7/2010 22:00,2,15.81,37.35,15.61,0,0,172,1.13,10.75,,,,,,,,,,,,,,45
7/7/2010 22:30,1,12.91,36.63,15.45,0,0,166,0.87,10.74,,,,,,,,,,,,,,44
7/7/2010 23:00,1,15.31,32.95,15.29,0,0,162,0.61,10.77,,,,,,,,,,,,,,43
7/7/2010 23:30,,,,15.28,0,0,179,1.03,10.67,,,,,,,,,,,,,,42
7/8/2010 0:00,0,13.29,34.42,14.79,0,0,148,1.35,10.64,,,,,,,,,,,,,,41
7/8/2010 0:30,0,10.14,38.1,14.32,0,0,146,1.36,10.32,,,,,,,,,,,,,,39
7/8/2010 1:00,0,9.74,41.91,14.29,0,0,152,1.26,9.98,,,,,,,,,,,,,,37
7/8/2010 1:30,0,4.12,48.08,14.41,0,0,159,1.3,9.85,,,,,,,,,,,,,,37
7/8/2010 2:00,1,5.85,44.99,14.27,0,0,164,1.09,9.81,,,,,,,,,,,,,,36
7/8/2010 2:30,0,4.94,44.96,14.24,0,0,178,0.92,9.82,,,,,,,,,,,,,,36
7/8/2010 3:00,1,3.94,46.78,14.29,0,0,179,1.11,9.73,,,,,,,,,,,,,,37
7/8/2010 3:30,1,5.44,40.14,14.15,0,0,147,1.14,9.99,,,,,,,,,,,,,,37
7/8/2010 4:00,1,4.94,41.27,14.11,0,0,163,1.16,9.92,,,,,,,,,,,,,,38
7/8/2010 4:30,1,5.59,45.39,14.28,1,0,179,1.36,10.1,,,,,,,,,,,,,,39
7/8/2010 5:00,4,11.25,44.43,14.11,3,0,174,1.61,9.99,,,,,,,,,,,,,,41
7/8/2010 5:30,2,13.23,40.95,14.08,8,0,163,1.6,9.99,,,,,,,,,,,,,,41
7/8/2010 6:00,6,22.36,32.83,14.1,24,0,170,1.37,10.08,,,,,,,,,,,,,,41
7/8/2010 6:30,10,31.07,25.95,14.18,20,0.01,173,1.55,10.24,,,,,,,,,,,,,,40
7/8/2010 7:00,12,29.4,23.52,13.95,13,0.41,189,1.65,10.61,,,,,,,,,,,,,,40
7/8/2010 7:30,12,24.56,28.24,13.59,28,0.75,198,1.92,10.67,,,,,,,,,,,,,,39
7/8/2010 8:00,12,22.62,28.66,13.69,29,0.03,202,1.97,10.81,,,,,,,,,,,,,,39
7/8/2010 8:30,13,22.85,29.04,13.83,38,0,212,2.23,10.85,,,,,,,,,,,,,,38
7/8/2010 9:00,10,16.63,33.31,14.21,78,0,208,2.24,10.86,,,,,,,,,,,,,,37
7/8/2010 9:30,9,18.01,34.8,14.38,73,0,209,2.81,10.78,,,,,,,,,,,,,,37
7/8/2010 10:00,10,12.79,35.13,14.63,177,0,210,2.73,10.92,,,,,,,,,,,,,,36
7/8/2010 10:30,12,12.38,36.01,15.46,247,0,212,2.89,11.18,,,,,,,,,,,,,,35
7/8/2010 11:00,13,19.23,34.6,15.42,142,0,210,2.83,11.13,,,,,,,,,,,,,,35
7/8/2010 11:30,14,20.48,37.57,15.61,62,0.02,217,2.44,11.11,,,,,,,,,,,,,,34
7/8/2010 12:00,13,18.82,39.75,15.69,61,0.15,221,2.56,11.02,,,,,,,,,,,,,,34
7/8/2010 12:30,17,20.34,36.81,15.51,80,0.6,219,2.21,11.49,,,,,,,,,,,,,,34
7/8/2010 13:00,13,22.28,41.24,15.7,99,0,218,1.99,11.51,,,,,,,,,,,,,,34
7/8/2010 13:30,10,15.21,48.26,16.38,144,0,225,3.17,11.04,,,,,,,,,,,,,,34
7/8/2010 14:00,9,14.23,44.7,16.52,158,0.03,213,2.94,11.33,,,,,,,,,,,,,,35
7/8/2010 14:30,12,21.71,41.8,16.59,204,0,220,2.18,11.85,,,,,,,,,,,,,,36
7/8/2010 15:00,9,15,50.72,16.71,317,0,209,2.74,11.44,,,,,,,,,,,,,,38
7/8/2010 15:30,9,19.62,50.92,17.32,187,0,220,2.72,11.47,,,,,,,,,,,,,,39
7/8/2010 16:00,9,13.78,49.74,16.74,131,0,209,2.64,11.19,,,,,,,,,,,,,,40
7/8/2010 16:30,10,24.43,33.26,15.83,93,0,176,1.43,11.92,,,,,,,,,,,,,,41
7/8/2010 17:00,9,21.06,45,16.2,119,0,195,2.23,10.86,,,,,,,,,,,,,,41
7/8/2010 17:30,11,22.95,42.24,16.18,207,0,181,1.82,10.52,,,,,,,,,,,,,,42
7/8/2010 18:00,6,19.53,47.55,16.19,200,0,173,2.02,10.32,,,,,,,,,,,,,,43
7/8/2010 18:30,8,24.75,41.59,16.27,177,0,160,1.65,10.76,,,,,,,,,,,,,,43
7/8/2010 19:00,6,22.4,38.71,15.94,99,0,162,1.67,11.1,,,,,,,,,,,,,,43
7/8/2010 19:30,5,20.41,40.24,16.01,97,0,182,1.86,11.41,,,,,,,,,,,,,,43
7/8/2010 20:00,4,20.93,36.96,15.31,17,0,186,1.62,11.36,,,,,,,,,,,,,,43
7/8/2010 20:30,4,20.32,38.07,15.15,6,0,165,1.63,11.37,,,,,,,,,,,,,,43
7/8/2010 21:00,2,19.16,36.42,14.89,0,0,164,1.33,11.36,,,,,,,,,,,,,,43
7/8/2010 21:30,1,20.66,32.43,14.33,0,0,146,1.25,11.09,,,,,,,,,,,,,,42
7/8/2010 22:00,1,20.86,33.76,13.97,0,0,148,1.4,10.98,,,,,,,,,,,,,,41
7/8/2010 22:30,1,15.34,37.05,14.09,0,0,146,1.24,11.14,,,,,,,,,,,,,,41
7/8/2010 23:00,2,15.37,38.2,14.23,0,0,152,1.26,11.1,,,,,,,,,,,,,,40
7/8/2010 23:30,1,11.3,42.36,14.26,0,0,160,1.09,11.03,,,,,,,,,,,,,,40
7/9/2010 0:00,1,7.34,46.87,14.22,0,0,163,1.01,10.84,,,,,,,,,,,,,,39
7/9/2010 0:30,,,,14.28,0,0,177,1.13,10.79,,,,,,,,,,,,,,40
7/9/2010 1:00,0,6.87,43.04,14.01,0,0,175,0.82,10.79,,,,,,,,,,,,,,40
7/9/2010 1:30,1,6.83,37.61,13.43,0,0,166,1.03,10.61,,,,,,,,,,,,,,39
7/9/2010 2:00,0,7.29,33.08,13.14,0,0,156,1.01,10.66,,,,,,,,,,,,,,38
7/9/2010 2:30,0,7.98,30.44,13.18,0,0,154,0.69,10.88,,,,,,,,,,,,,,38
7/9/2010 3:00,0,9.15,28.08,13.31,0,0,144,0.57,10.96,,,,,,,,,,,,,,37
7/9/2010 3:30,0,8.38,28.03,13.33,0,0,151,0.69,10.94,,,,,,,,,,,,,,36
7/9/2010 4:00,1,10.17,23.25,13.57,0,0,164,0.65,11.13,,,,,,,,,,,,,,35
7/9/2010 4:30,1,12.35,19.99,13.66,1,0.18,236,0.7,11.3,,,,,,,,,,,,,,34
7/9/2010 5:00,1,12.48,16.58,13.48,3,0.21,140,0.77,11.31,,,,,,,,,,,,,,33
7/9/2010 5:30,14,22.27,9.33,13.44,13,0,190,0.91,11.45,,,,,,,,,,,,,,31
7/9/2010 6:00,27,31.09,5.44,13.57,48,0,160,1.06,11.66,,,,,,,,,,,,,,29
7/9/2010 6:30,38,36.02,4.69,13.77,34,0,171,1.03,11.93,,,,,,,,,,,,,,27
7/9/2010 7:00,41,44.6,3.07,13.83,41,0,171,1.15,11.95,,,,,,,,,,,,,,25
7/9/2010 7:30,29,36.65,7.46,13.63,39,2.2,176,1.15,11.77,,,,,,,,,,,,,,22
7/9/2010 8:00,35,42.97,11.11,13.59,110,0.39,208,0.92,11.73,,,,,,,,,,,,,,20
7/9/2010 8:30,25,30.91,24.54,13.69,180,0.18,268,0.99,11.49,,,,,,,,,,,,,,20
7/9/2010 9:00,21,25.92,30.65,14.43,382,0,247,1.58,11.45,,,,,,,,,,,,,,20
7/9/2010 9:30,21,31.18,35.38,15.26,505,0,262,2.58,11.51,,,,,,,,,,,,,,19
7/9/2010 10:00,21,33.16,37.89,15.41,317,0,287,2.31,11.22,,,,,,,,,,,,,,20
7/9/2010 10:30,17,19.43,45.4,15.64,305,0,258,2.74,10.34,,,,,,,,,,,,,,21
7/9/2010 11:00,19,24.79,48.44,15.86,364,0,265,3.09,10.08,,,,,,,,,,,,,,22
7/9/2010 11:30,22,30.89,42.06,15.84,318,0,272,2.84,9.82,,,,,,,,,,,,,,23
7/9/2010 12:00,21,22.49,46.81,16.1,502,0,278,2.97,9.74,,,,,,,,,,,,,,24
7/9/2010 12:30,18,26.96,46.88,15.83,321,0,252,2.37,9.54,,,,,,,,,,,,,,26
7/9/2010 13:00,22,29.67,41.96,15.72,165,0.09,233,1.65,9.54,,,,,,,,,,,,,,28
7/9/2010 13:30,16,27.91,39.66,15.25,170,0.09,226,1.53,11.11,,,,,,,,,,,,,,29
7/9/2010 14:00,19,29.45,37.58,15.39,179,0,256,1.33,10.79,,,,,,,,,,,,,,31
7/9/2010 14:30,25,40.59,33.71,15.88,163,0,259,1.11,9.72,,,,,,,,,,,,,,33
7/9/2010 15:00,23,39.15,41.53,16.19,250,0,264,1.63,8.69,,,,,,,,,,,,,,36
7/9/2010 15:30,23,43.64,39,16.51,261,0,265,1.18,8.54,,,,,,,,,,,,,,38
7/9/2010 16:00,23,36.12,47.49,16.94,260,0,249,1.76,8.92,,,,,,,,,,,,,,40
7/9/2010 16:30,10,22.03,54.19,16.52,80,0,220,1.62,9.77,,,,,,,,,,,,,,42
7/9/2010 17:00,9,31.2,41.44,16.27,56,0,175,0.76,10.68,,,,,,,,,,,,,,42
7/9/2010 17:30,6,31.04,44.66,15.85,46,0,145,0.4,10.41,,,,,,,,,,,,,,43
7/9/2010 18:00,7,30.92,42.26,16.07,66,0,194,0.75,10.29,,,,,,,,,,,,,,43
7/9/2010 18:30,13,32.68,41.99,16.22,83,0,206,0.96,10.07,,,,,,,,,,,,,,43
7/9/2010 19:00,9,37.64,31.89,16.16,57,0,185,0.84,10.62,,,,,,,,,,,,,,42
7/9/2010 19:30,6,33.23,30.7,15.85,27,0,175,0.78,10.97,,,,,,,,,,,,,,41
7/9/2010 20:00,9,37.93,28.48,15.77,23,0,173,0.76,10.79,,,,,,,,,,,,,,40
7/9/2010 20:30,4,33.23,26.78,15.49,7,0,187,0.71,10.8,,,,,,,,,,,,,,39
7/9/2010 21:00,9,43.26,13.86,15.1,0,0,201,0.4,10.79,,,,,,,,,,,,,,37
7/9/2010 21:30,15,44.35,27.85,15.15,0,0,266,0.99,9.57,,,,,,,,,,,,,,36
7/9/2010 22:00,6,19.79,58.31,15.5,0,0,278,1.81,7.88,,,,,,,,,,,,,,38
7/9/2010 22:30,6,23.4,49.43,15.03,0,0,262,0.9,8,,,,,,,,,,,,,,39
7/9/2010 23:00,4,20.96,45.98,14.23,0,0,331,0.74,8.12,,,,,,,,,,,,,,39
7/9/2010 23:30,1,15.84,35.19,13.24,0,0,97,0.51,8.67,,,,,,,,,,,,,,39
7/10/2010 0:00,1,16.75,43.26,13.54,0,0,20,0.31,8.5,,,,,,,,,,,,,,39
7/10/2010 0:30,1,11.58,42.87,13.5,0,0,126,0.55,8.69,,,,,,,,,,,,,,38
7/10/2010 1:00,0,12.87,44.06,13.45,0,0,151,0.78,8.69,,,,,,,,,,,,,,38
7/10/2010 1:30,,,,13.2,0,0,166,1.14,8.79,,,,,,,,,,,,,,38
7/10/2010 2:00,0,16.53,35.81,12.97,0,0,163,1.1,9.06,,,,,,,,,,,,,,37
7/10/2010 2:30,0,14.91,35.58,12.71,0,0,146,0.7,8.93,,,,,,,,,,,,,,37
7/10/2010 3:00,0,13.56,36.64,12.28,0,0,153,1.01,8.72,,,,,,,,,,,,,,37
7/10/2010 3:30,1,12.91,34.47,11.92,0,0,127,0.75,8.68,,,,,,,,,,,,,,37
7/10/2010 4:00,0,14.03,34.63,11.61,0,0,145,1.03,8.64,,,,,,,,,,,,,,38
7/10/2010 4:30,0,14.2,31.1,11.5,1,0,131,0.73,8.72,,,,,,,,,,,,,,38
7/10/2010 5:00,1,15.56,30.06,11.77,3,0,148,1.05,9.07,,,,,,,,,,,,,,39
7/10/2010 5:30,3,21.49,27.97,11.84,21,0,148,1.14,9.06,,,,,,,,,,,,,,39
7/10/2010 6:00,8,30.07,20.3,12.06,36,0,161,0.98,9.05,,,,,,,,,,,,,,36
7/10/2010 6:30,13,35.21,16.43,12.23,44,0,154,1.1,9.17,,,,,,,,,,,,,,34
7/10/2010 7:00,24,40.15,13.43,12.25,52,0,150,1.31,9.14,,,,,,,,,,,,,,32
7/10/2010 7:30,17,35.19,20.72,12.57,116,0,158,1.72,9.12,,,,,,,,,,,,,,31
7/10/2010 8:00,22,39.39,20.77,13.05,144,0,169,1.41,9.12,,,,,,,,,,,,,,30
7/10/2010 8:30,22,37.25,25.18,13.86,141,0,224,1.13,9.12,,,,,,,,,,,,,,28
7/10/2010 9:00,14,21.86,39.46,14.56,287,0,204,1.86,8.79,,,,,,,,,,,,,,28
7/10/2010 9:30,19,18.11,45.98,15.62,365,0,226,2.41,8.49,,,,,,,,,,,,,,29
7/10/2010 10:00,21,24.01,54.86,16.17,253,0,253,3.51,6.37,,,,,,,,,,,,,,30
7/10/2010 10:30,24,22.11,59.88,16.35,279,0,257,3.46,4.98,,,,,,,,,,,,,,32
7/10/2010 11:00,13,16.08,70.31,17.28,603,0,254,4.08,4.81,,,,,,,,,,,,,,34
7/10/2010 11:30,11,13.73,73.08,17.43,540,0,251,4.01,4.44,,,,,,,,,,,,,,37
7/10/2010 12:00,10,15.01,72.23,17.28,447,0,243,4.24,4.45,,,,,,,,,,,,,,39
7/10/2010 12:30,12,20.6,67.5,17.11,295,0,257,3.9,4.56,,,,,,,,,,,,,,41
7/10/2010 13:00,11,16.6,70.79,17.44,404,0,251,3.83,4.61,,,,,,,,,,,,,,44
7/10/2010 13:30,11,17.78,72.01,17.24,306,0,255,4.46,4.13,,,,,,,,,,,,,,46
7/10/2010 14:00,9,14.64,74.51,17.65,415,0,264,4.83,3.99,,,,,,,,,,,,,,50
7/10/2010 14:30,13,20.02,71.57,17.45,305,0,265,4.22,4.39,,,,,,,,,,,,,,53
7/10/2010 15:00,10,14.77,73.48,18.26,564,0,257,3.84,5.25,,,,,,,,,,,,,,57
7/10/2010 15:30,11,15.68,72.29,18.11,409,0,260,4.31,4.89,,,,,,,,,,,,,,60
7/10/2010 16:00,7,9.76,78.82,18.5,536,0,253,4.6,4.16,,,,,,,,,,,,,,64
7/10/2010 16:30,8,14.47,77.09,18.31,273,0,256,4.08,4.32,,,,,,,,,,,,,,67
7/10/2010 17:00,8,14.94,74.18,18.28,167,0,262,4.03,4.68,,,,,,,,,,,,,,69
7/10/2010 17:30,12,19.72,69.34,18.13,74,0,271,3.37,4.65,,,,,,,,,,,,,,71
7/10/2010 18:00,9,24.02,69.25,18.04,88,0,267,3.4,4.94,,,,,,,,,,,,,,72
7/10/2010 18:30,9,15,72.08,17.84,54,0,277,3.47,5.07,,,,,,,,,,,,,,72
7/10/2010 19:00,6,14,70.36,17.67,29,0,273,3.39,5.09,,,,,,,,,,,,,,72
7/10/2010 19:30,6,16.19,69.91,17.58,22,0,276,3,5.24,,,,,,,,,,,,,,72
7/10/2010 20:00,9,20.93,61.4,17.44,13,0,276,2.54,5.36,,,,,,,,,,,,,,72
7/10/2010 20:30,7,13.83,68.74,17.31,3,0,285,2.69,5.8,,,,,,,,,,,,,,72
7/10/2010 21:00,7,16.54,61.47,16.99,0,0,270,2.42,5.9,,,,,,,,,,,,,,71
7/10/2010 21:30,10,21.82,56.42,16.7,0,0,259,1.56,6.32,,,,,,,,,,,,,,70
7/10/2010 22:00,8,29.05,50.31,16.38,0,0,260,1.67,6.72,,,,,,,,,,,,,,69
7/10/2010 22:30,6,24.93,50.39,16.06,0,0,258,1.61,6.83,,,,,,,,,,,,,,67
7/10/2010 23:00,6,21.12,48.79,15.87,0,0,256,1.1,6.95,,,,,,,,,,,,,,66
7/10/2010 23:30,4,20.18,50.93,15.73,0,0,257,1.02,7.09,,,,,,,,,,,,,,64
7/11/2010 0:00,6,21.96,46.87,15.43,0,0,286,1.08,7.3,,,,,,,,,,,,,,62
7/11/2010 0:30,4,19.23,46.48,15.22,0,0,291,0.83,7.41,,,,,,,,,,,,,,60
7/11/2010 1:00,1,12.38,43.95,14.8,0,0,64,0.44,7.77,,,,,,,,,,,,,,59
7/11/2010 1:30,0,21.16,32.91,14.63,0,0,147,0.63,7.87,,,,,,,,,,,,,,56
7/11/2010 2:00,0,24.95,32.63,14.57,0,0,153,0.59,7.69,,,,,,,,,,,,,,54
7/11/2010 2:30,,,,14.41,0,0,149,0.7,7.88,,,,,,,,,,,,,,53
7/11/2010 3:00,0,13.71,37.59,14.14,0,0,132,0.47,8.2,,,,,,,,,,,,,,51
7/11/2010 3:30,0,16.26,33.2,13.97,0,0,144,0.98,8.12,,,,,,,,,,,,,,48
7/11/2010 4:00,0,20.28,35.01,14.09,0,0,145,0.93,7.85,,,,,,,,,,,,,,46
7/11/2010 4:30,0,19.75,34.51,14.07,0,0,137,0.72,7.78,,,,,,,,,,,,,,44
7/11/2010 5:00,2,25.13,28.49,13.76,3,0,146,1.09,7.7,,,,,,,,,,,,,,42
7/11/2010 5:30,3,34.23,20.06,13.68,16,0,149,0.93,7.73,,,,,,,,,,,,,,39
7/11/2010 6:00,3,32.82,21.47,13.53,40,0,150,1.23,7.75,,,,,,,,,,,,,,38
7/11/2010 6:30,3,25.39,27.52,13.48,48,0,143,1.22,7.93,,,,,,,,,,,,,,36
7/11/2010 7:00,4,22.44,30.03,13.53,76,0,146,1,8,,,,,,,,,,,,,,35
7/11/2010 7:30,7,23.89,27.65,14.15,193,0,145,1.33,8.31,,,,,,,,,,,,,,33
7/11/2010 8:00,7,21.61,29.78,14.64,204,0,157,1.39,8.55,,,,,,,,,,,,,,32
7/11/2010 8:30,12,31.54,31.02,14.91,254,0,172,1.4,8.73,,,,,,,,,,,,,,31
7/11/2010 9:00,10,17.82,37.83,15.57,230,0,184,1.41,8.89,,,,,,,,,,,,,,31
7/11/2010 9:30,9,16.06,45.57,16.34,478,0,189,1.34,8.58,,,,,,,,,,,,,,31
7/11/2010 10:00,11,21.1,53.56,16.77,222,0,217,1.62,7.71,,,,,,,,,,,,,,33
7/11/2010 10:30,6,9.27,66.74,17.36,567,0,218,1.78,7.04,,,,,,,,,,,,,,35
7/11/2010 11:00,7,11.29,80.7,17.94,607,0,253,2.24,5.15,,,,,,,,,,,,,,38
7/11/2010 11:30,8,14.01,80.4,18.4,580,0,243,2.24,5.38,,,,,,,,,,,,,,41
7/11/2010 12:00,9,12.3,85.94,19.02,611,0,250,2.74,5.34,,,,,,,,,,,,,,44
7/11/2010 12:30,8,15.19,86.22,19.16,387,0,248,2.42,4.74,,,,,,,,,,,,,,47
7/11/2010 13:00,7,12.34,83.89,18.97,123,0,263,2.56,4.45,,,,,,,,,,,,,,51
7/11/2010 13:30,8,13.05,82.17,19.35,281,0,246,2.53,4.86,,,,,,,,,,,,,,54
7/11/2010 14:00,6,10.08,81.39,19.02,136,0,226,2.3,5.69,,,,,,,,,,,,,,58
7/11/2010 14:30,6,8.45,83.63,19.4,349,0,230,2.47,6.26,,,,,,,,,,,,,,62
7/11/2010 15:00,5,10.51,82.86,19.5,260,0,246,2.7,6.48,,,,,,,,,,,,,,65
7/11/2010 15:30,6,12.66,81.16,19.56,236,0,236,2.29,6.83,,,,,,,,,,,,,,68
7/11/2010 16:00,4,12.47,81.65,19.63,139,0,227,2.3,7.05,,,,,,,,,,,,,,72
7/11/2010 16:30,5,9.43,79.13,19.68,169,0,225,1.97,7.33,,,,,,,,,,,,,,75
7/11/2010 17:00,5,10.02,81.09,19.66,113,0,240,2.52,6.99,,,,,,,,,,,,,,77
7/11/2010 17:30,7,17,75.57,19.74,67,0,247,1.96,7.2,,,,,,,,,,,,,,79
7/11/2010 18:00,6,16.59,75.51,19.8,51,0,250,2.18,7.17,,,,,,,,,,,,,,81
7/11/2010 18:30,5,13.78,75.82,19.73,34,0,260,2.06,7.31,,,,,,,,,,,,,,81
7/11/2010 19:00,6,14.01,74.37,19.75,45,0,250,1.88,7.33,,,,,,,,,,,,,,81
7/11/2010 19:30,7,13.56,72.64,19.69,32,0,245,1.73,7.33,,,,,,,,,,,,,,80
7/11/2010 20:00,7,14.16,73.51,19.68,38,0,255,1.52,7.33,,,,,,,,,,,,,,79
7/11/2010 20:30,6,15.1,71.97,19.38,5,0,271,1.62,7.66,,,,,,,,,,,,,,79
7/11/2010 21:00,4,11.66,72.53,19,0,0,276,1.24,7.91,,,,,,,,,,,,,,78
7/11/2010 21:30,5,23.36,59.51,18.87,0,0,280,0.6,8.32,,,,,,,,,,,,,,76
7/11/2010 22:00,1,14.69,59.99,18.34,0,0,328,0.33,8.71,,,,,,,,,,,,,,75
7/11/2010 22:30,0,15.22,43.19,17.67,0,0,73,0.41,9.44,,,,,,,,,,,,,,73
7/11/2010 23:00,1,39.48,23.99,17.06,0,0,110,0.58,9.81,,,,,,,,,,,,,,69
7/11/2010 23:30,0,22.69,40.84,16.15,0,0,129,0.79,9.61,,,,,,,,,,,,,,66
7/12/2010 0:00,0,16.07,44.73,15.53,0,0,119,1.01,9.67,,,,,,,,,,,,,,64
7/12/2010 0:30,0,13.7,46.8,15.05,0,0,120,0.79,9.43,,,,,,,,,,,,,,62
7/12/2010 1:00,0,12.35,46.9,14.49,0,0,130,0.5,9.41,,,,,,,,,,,,,,60
7/12/2010 1:30,0,8.36,51.43,14.08,0,0,130,0.61,9.26,,,,,,,,,,,,,,58
7/12/2010 2:00,0,9.43,44.84,13.71,0,0,126,0.72,9.4,,,,,,,,,,,,,,56
7/12/2010 2:30,0,9.14,43.37,13.34,0,0,124,0.85,9.5,,,,,,,,,,,,,,54
7/12/2010 3:00,0,7.09,44.28,13.2,0,0,127,1.07,9.47,,,,,,,,,,,,,,53
7/12/2010 3:30,,,,13.03,0,0,132,1.13,9.57,,,,,,,,,,,,,,51
7/12/2010 4:00,0,6.17,44.86,13.22,0,0,133,1.21,9.46,,,,,,,,,,,,,,49
7/12/2010 4:30,0,5.72,44.4,13.48,1,0,129,1.32,9.42,,,,,,,,,,,,,,47
7/12/2010 5:00,0,6.55,43.19,13.76,4,0,134,1.45,9.43,,,,,,,,,,,,,,45
7/12/2010 5:30,1,7.66,39,13.82,11,0,158,1.26,9.47,,,,,,,,,,,,,,44
7/12/2010 6:00,1,6.48,36.72,13.9,17,0,134,1.37,9.5,,,,,,,,,,,,,,43
7/12/2010 6:30,1,6.77,36.94,14.01,21,0,125,1.42,9.58,,,,,,,,,,,,,,42
7/12/2010 7:00,1,8.12,34.64,14.3,38,0,134,1.54,9.56,,,,,,,,,,,,,,43
7/12/2010 7:30,1,6.85,34.4,14.41,48,0,132,1.44,9.66,,,,,,,,,,,,,,42
7/12/2010 8:00,1,9.8,35.68,14.74,42,0,154,1.33,9.77,,,,,,,,,,,,,,42
7/12/2010 8:30,3,12.92,29.84,14.84,63,0.47,141,0.81,10.31,,,,,,,,,,,,,,41
7/12/2010 9:00,4,16.95,37.03,14.91,143,0.07,147,1.18,11.24,,,,,,,,,,,,,,40
7/12/2010 9:30,5,16.32,44.21,15.46,194,0.02,159,1.42,11.37,,,,,,,,,,,,,,40
7/12/2010 10:00,5,16.74,45.57,15.74,288,0.09,164,1.75,11.95,,,,,,,,,,,,,,40
7/12/2010 10:30,6,16.66,48.58,16.39,361,0.07,150,1.46,12.85,,,,,,,,,,,,,,40
7/12/2010 11:00,6,19.65,53.57,16.85,340,0,190,1.56,12.79,,,,,,,,,,,,,,41
7/12/2010 11:30,6,14.18,60.28,16.88,310,0,194,1.55,12.72,,,,,,,,,,,,,,42
7/12/2010 12:00,6,14.62,60.05,17.29,236,0,192,1.3,12.73,,,,,,,,,,,,,,43
7/12/2010 12:30,2,10.51,59.85,17.46,124,0,135,1.45,12.63,,,,,,,,,,,,,,44
7/12/2010 13:00,1,8.13,61.41,17.5,114,0,127,1.55,12.63,,,,,,,,,,,,,,45
7/12/2010 13:30,1,4.4,63.39,18.27,209,0,118,1.07,12.83,,,,,,,,,,,,,,46
7/12/2010 14:00,4,8.02,70.38,20.05,580,0,139,1.4,12.51,,,,,,,,,,,,,,48
7/12/2010 14:30,1,1.38,70.51,21.08,517,0,109,1.55,13.11,,,,,,,,,,,,,,51
7/12/2010 15:00,2,3.42,66.42,22.08,358,0,152,1.98,13.28,,,,,,,,,,,,,,53
7/12/2010 15:30,3,6.75,66.31,22.08,228,0,151,2.1,13.02,,,,,,,,,,,,,,55
7/12/2010 16:00,3,10.79,62.79,22.12,182,0,168,1.81,12.92,,,,,,,,,,,,,,56
7/12/2010 16:30,4,12.78,67.33,21.95,72,0,202,1.86,13.01,,,,,,,,,,,,,,59
7/12/2010 17:00,5,21.68,62.85,21.4,47,0,199,1.62,13.28,,,,,,,,,,,,,,60
7/12/2010 17:30,7,28,62.68,21.24,68,0,199,1.64,13.57,,,,,,,,,,,,,,61
7/12/2010 18:00,4,11.85,71.64,20.81,33,0,196,2.58,13.76,,,,,,,,,,,,,,63
7/12/2010 18:30,4,10.9,67.46,20.21,13,0,220,1.91,13.9,,,,,,,,,,,,,,64
7/12/2010 19:00,8,19.07,57.78,20.12,8,0,230,1.31,13.99,,,,,,,,,,,,,,64
7/12/2010 19:30,4,11.88,66.38,19.79,11,0,213,1.5,13.91,,,,,,,,,,,,,,65
